playerId,playerFullName,PitchType,Count,CLASS+,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,group_mean,group_std
805783,"Nichols, Mason",CH,3,108.7,81.41027333,7.671173333,17.00628333,1624.659364,5.979256667,6.165336667,1.455626667,17.00628333,1.455626667,92.13921182,19.62115182,11.29923091,-10.72893848,-11.94997848,5.707052424,0.01389701961,0.005730213941,0.009439826184
10279656,"Waters, Landon",FC,2,108.3,85.480975,10.315085,-2.38701,2729.458787,5.132135,5.810105,1.192245,-2.38701,1.192245,91.90203909,20.64631364,8.147900909,-6.421064091,-10.33122864,-10.53491091,0.01761905619,0.0112930747,0.007585897596
10279656,"Waters, Landon",4S,11,106.6,91.90203909,20.64631364,8.147900909,2743.804935,5.508661818,5.757471818,1.353316364,8.147900909,1.353316364,91.90203909,20.64631364,8.147900909,6.45E-15,4.04E-17,-1.61E-16,0.007653310797,0.002817387541,0.007336215724
1000119598,"Maddox, Riley",SI,3,106.5,92.53018,11.63294333,18.97456333,2352.72231,5.97432,5.599896667,2.258853333,18.97456333,2.258853333,93.12928857,17.73814286,14.29953571,-0.5991085714,-6.105199524,4.675027619,0.00448296482,-0.0002688599586,0.007278823254
1000119598,"Maddox, Riley",4S,7,105.3,93.12928857,17.73814286,14.29953571,2385.897896,5.916374286,5.935455714,2.065121429,14.29953571,2.065121429,93.12928857,17.73814286,14.29953571,-4.06E-15,-1.02E-15,5.08E-16,0.006689876694,0.002817387541,0.007336215724
10279656,"Waters, Landon",SL,6,104.7,81.289405,-3.393688333,-16.43208667,3003.554328,4.952113333,5.72767,1.407658333,-16.43208667,1.407658333,91.90203909,20.64631364,8.147900909,-10.61263409,-24.04000197,-24.57998758,0.01113300059,0.007413182025,0.007873758574
1000110608,"Morris, Mason",FC,12,104.5,88.31848583,2.423610833,-2.52453,2634.046055,5.770028333,6.347880833,1.172381667,-2.52453,1.172381667,93.87783143,16.35175714,5.733782857,-5.559345595,-13.92814631,-8.258312857,0.01469275777,0.0112930747,0.007585897596
10009286,"Spencer, Connor",4S,12,104.4,92.10398417,19.85463667,0.4733441667,2061.551327,6.1637875,6.017105833,1.955770833,0.4733441667,1.955770833,92.10398417,19.85463667,0.4733441667,-1.19E-14,-8.88E-16,7.40E-17,0.006058834466,0.002817387541,0.007336215724
10071271,"Robertson, Jon Paul",SL,12,104.3,84.5892375,1.965121667,-7.638585833,2418.05626,5.818866667,5.960574167,2.303575,-7.638585833,2.303575,91.3687152,17.9074752,3.4836708,-6.7794777,-15.94235353,-11.12225663,0.01083334704,0.007413182025,0.007873758574
1000090130,"Galle, Patrick",SL,10,104.3,84.288301,0.522926,-6.766016,2351.98178,5.842622,5.919853,1.299918,-6.766016,1.299918,94.21998438,15.58443125,-0.40979625,-9.931683375,-15.06150525,-6.35621975,0.01081676496,0.007413182025,0.007873758574
1000110608,"Morris, Mason",SL,11,103.6,85.04233545,-7.10834,-8.125891818,2698.916823,5.551136364,6.377232727,1.200426364,-8.125891818,1.200426364,93.87783143,16.35175714,5.733782857,-8.835495974,-23.46009714,-13.85967468,0.01026841915,0.007413182025,0.007873758574
1000119598,"Maddox, Riley",SL,4,103.5,83.3193825,-0.469015,-17.61382,2824.818351,5.1900775,5.7091375,2.28765,-17.61382,2.28765,93.12928857,17.73814286,14.29953571,-9.809906071,-18.20715786,-31.91335571,0.01013906422,0.007413182025,0.007873758574
1000090130,"Galle, Patrick",FC,17,102.4,89.28348529,11.42356118,-4.291281176,2356.407969,6.240571176,5.823132353,1.520194706,-4.291281176,1.520194706,94.21998438,15.58443125,-0.40979625,-4.936499081,-4.160870074,-3.881484926,0.0131416446,0.0112930747,0.007585897596
1000066425,"Elliott, Hunter",4S,12,102.0,89.43422083,17.43344083,-15.13389917,2289.647089,6.34503,5.456241667,-2.629919167,15.13389917,2.629919167,89.43422083,17.43344083,15.13389917,5.92E-15,1.02E-15,5.92E-16,0.004314496339,0.002817387541,0.007336215724
10009286,"Spencer, Connor",CH,2,101.7,84.95539,6.317625,6.90959,1846.869921,5.83054,5.982,1.889275,6.90959,1.889275,92.10398417,19.85463667,0.4733441667,-7.148594167,-13.53701167,6.436245833,0.007295344753,0.005730213941,0.009439826184
10157164,"Dennis, Gunnar",4S,6,101.6,88.45152667,15.07473333,-6.266106667,2313.447068,6.372491667,5.727535,-1.85686,6.266106667,1.85686,88.46654381,8.072190952,12.21895048,-0.01501714286,7.002542381,-5.95284381,0.00395533772,0.002817387541,0.007336215724
1000119598,"Maddox, Riley",CH,2,101.3,84.37648,2.09563,19.17367,1907.840423,6.14526,5.36662,2.305815,19.17367,2.305815,93.12928857,17.73814286,14.29953571,-8.752808571,-15.64251286,4.874134286,0.006928543483,0.005730213941,0.009439826184
1000119593,"Jones, Brayden",CU,3,101.0,79.00533333,-2.62004,-12.01847333,2271.105413,5.080813333,6.058266667,1.202193333,-12.01847333,1.202193333,92.025924,18.688112,12.498669,-13.02059067,-21.308152,-24.51714233,0.004645812679,0.003888304697,0.007566709219
823790,"McCausland, Will",4S,9,100.9,89.56053111,20.93566333,10.06237111,2274.19785,6.587593333,5.410248889,1.359352222,10.06237111,1.359352222,89.56053111,20.93566333,10.06237111,-4.71E-15,-7.89E-16,-1.06E-15,0.003459988608,0.002817387541,0.007336215724
10009286,"Spencer, Connor",SL,7,100.6,87.18251429,8.252905714,-1.43766,2037.493152,6.025692857,5.925967143,2.21078,-1.43766,2.21078,92.10398417,19.85463667,0.4733441667,-4.921469881,-11.60173095,-1.911004167,0.007884150954,0.007413182025,0.007873758574
1000102891,"Canney, Alex",4S,20,100.4,88.4258035,14.030596,5.0122925,2309.471083,6.5349335,5.6273325,2.5932275,5.0122925,2.5932275,88.4258035,14.030596,5.0122925,-7.55E-16,1.14E-15,0,0.003108463624,0.002817387541,0.007336215724
1000090130,"Galle, Patrick",4S,16,100.3,94.21998438,15.58443125,-0.40979625,2276.669998,6.519445,5.9544275,1.284824375,-0.40979625,1.284824375,94.21998438,15.58443125,-0.40979625,4.42E-15,6.66E-16,1.11E-16,0.003039806256,0.002817387541,0.007336215724
1000110608,"Morris, Mason",4S,21,100.0,93.87783143,16.35175714,5.733782857,2323.455054,6.429808571,6.408168095,0.9353504762,5.733782857,0.9353504762,93.87783143,16.35175714,5.733782857,2.73E-15,4.23E-16,-6.45E-16,0.00279955864,0.002817387541,0.007336215724
1000102891,"Canney, Alex",SL,13,99.2,77.60221846,-2.903148462,-19.50115462,2522.675584,5.669513077,5.641514615,2.695980769,-19.50115462,2.695980769,88.4258035,14.030596,5.0122925,-10.82358504,-16.93374446,-24.51344712,0.006788090364,0.007413182025,0.007873758574
1000102891,"Canney, Alex",FC,12,99.2,80.00805333,4.6445925,-16.72669083,2494.806554,5.788096667,5.6665175,2.677185833,-16.72669083,2.677185833,88.4258035,14.030596,5.0122925,-8.417750167,-9.3860035,-21.73898333,0.01065497091,0.0112930747,0.007585897596
805783,"Nichols, Mason",4S,11,98.9,92.13921182,19.62115182,11.29923091,2261.824097,6.420857273,6.108890909,1.492044545,11.29923091,1.492044545,92.13921182,19.62115182,11.29923091,-2.62E-15,-3.20E-16,1.56E-16,0.00198358864,0.002817387541,0.007336215724
1000066425,"Elliott, Hunter",CH,5,98.5,80.236146,8.779138,-21.092814,2049.755878,5.96186,5.235776,-2.946554,21.092814,2.946554,89.43422083,17.43344083,15.13389917,-9.198074833,-8.654302833,5.958914833,0.004331627157,0.005730213941,0.009439826184
1000090848,"Ketchum, Cole",FC,5,98.3,83.459436,5.147868,-3.197862,2262.08897,5.578286,6.300372,2.57731,-3.197862,2.57731,90.20259,16.96350375,9.6651475,-6.743154,-11.81563575,-12.8630095,0.01000239276,0.0112930747,0.007585897596
1000110608,"Morris, Mason",SI,4,98.2,92.181465,11.8382525,17.6031475,2275.681836,6.427165,6.4489025,1.07134,17.6031475,1.07134,93.87783143,16.35175714,5.733782857,-1.696366429,-4.513504643,11.86936464,-0.001586555615,-0.0002688599586,0.007278823254
1000211056,"Calhoun, Hudson",FC,8,98.1,83.0760175,1.80952125,-6.78284375,2236.608454,5.03437,6.081005,2.73222625,-6.78284375,2.73222625,91.79618379,17.7818,6.554808621,-8.720166293,-15.97227875,-13.33765237,0.009835310658,0.0112930747,0.007585897596
10071271,"Robertson, Jon Paul",CU,17,97.9,80.74606471,4.861148824,-18.79866529,2268.209759,5.800234706,5.783180588,2.55418,-18.79866529,2.55418,91.3687152,17.9074752,3.4836708,-10.62265049,-13.04632638,-22.28233609,0.002320415763,0.003888304697,0.007566709219
823790,"McCausland, Will",CH,4,97.7,83.7302525,5.636815,14.885915,1538.534538,6.6564975,5.32752,1.50602,14.885915,1.50602,89.56053111,20.93566333,10.06237111,-5.830278611,-15.29884833,4.823543889,0.003604705337,0.005730213941,0.009439826184
1000211056,"Calhoun, Hudson",SL,12,97.7,79.36626167,-6.995721667,-14.47097833,2189.797289,4.93259,6.068981667,2.7302975,-14.47097833,2.7302975,91.79618379,17.7818,6.554808621,-12.42992213,-24.77752167,-21.02578695,0.005610257203,0.007413182025,0.007873758574
10157164,"Dennis, Gunnar",CU,7,97.1,75.53801429,-4.649445714,11.46109714,2062.730931,5.859284286,5.738911429,-1.749307143,-11.46109714,1.749307143,88.46654381,8.072190952,12.21895048,-12.92852952,-12.72163667,-23.68004762,0.001693986289,0.003888304697,0.007566709219
1000119593,"Jones, Brayden",4S,10,97.0,92.025924,18.688112,12.498669,1936.997719,5.876318,6.089638,0.874999,12.498669,0.874999,92.025924,18.688112,12.498669,-2.86E-15,-7.11E-16,4.88E-16,0.0006019792548,0.002817387541,0.007336215724
10156932,"Reigert, Jake",SL,4,96.8,73.2752575,-0.517095,-21.907105,2221.880014,6.1150775,5.6334275,3.7806575,-21.907105,3.7806575,91.854419,14.406374,14.857835,-18.5791615,-14.923469,-36.76494,0.004868699008,0.007413182025,0.007873758574
1000110608,"Morris, Mason",CH,4,96.7,88.0669725,14.9912375,14.5251375,2055.755118,6.1746925,6.22531,1.3454625,14.5251375,1.3454625,93.87783143,16.35175714,5.733782857,-5.810858929,-1.360519643,8.791354643,0.002617910744,0.005730213941,0.009439826184
805783,"Nichols, Mason",FC,3,96.4,85.41731,7.485776667,-4.373846667,2154.204763,5.872283333,6.20827,1.39569,-4.373846667,1.39569,92.13921182,19.62115182,11.29923091,-6.721901818,-12.13537515,-15.67307758,0.008592551692,0.0112930747,0.007585897596
10071271,"Robertson, Jon Paul",4S,25,96.2,91.3687152,17.9074752,3.4836708,2287.782153,6.3206356,6.0227168,2.104144,3.4836708,2.104144,91.3687152,17.9074752,3.4836708,-1.14E-14,-2.84E-16,3.55E-17,4.65E-05,0.002817387541,0.007336215724
1000066425,"Elliott, Hunter",SL,3,96.1,81.06581667,3.405593333,5.848126667,2437.853787,5.768696667,5.387426667,-2.825476667,-5.848126667,2.825476667,89.43422083,17.43344083,15.13389917,-8.368404167,-14.0278475,-20.98202583,0.004363712809,0.007413182025,0.007873758574
805783,"Nichols, Mason",CU,3,96.0,81.55884333,0.29815,-6.533203333,2283.741837,5.707866667,6.205206667,1.364993333,-6.533203333,1.364993333,92.13921182,19.62115182,11.29923091,-10.58036848,-19.32300182,-17.83243424,0.0008643416532,0.003888304697,0.007566709219
1000090848,"Ketchum, Cole",CH,7,96.0,81.74735429,10.67475714,18.74496571,1995.861827,5.6756,6.138278571,2.656444286,18.74496571,2.656444286,90.20259,16.96350375,9.6651475,-8.455235714,-6.288746607,9.079818214,0.001908696061,0.005730213941,0.009439826184
1000211056,"Calhoun, Hudson",4S,29,95.2,91.79618379,17.7818,6.554808621,2393.91409,6.103781379,6.061247931,2.671101724,6.554808621,2.671101724,91.79618379,17.7818,6.554808621,9.31E-15,-6.13E-16,3.37E-16,-0.0006753633084,0.002817387541,0.007336215724
1000138960,"Rodriguez, Ryne",FC,2,95.1,83.075055,5.298665,3.48004,2376.993053,6.31542,5.39782,-2.66837,-3.48004,2.66837,87.01618692,10.23391846,14.74564769,-3.941131923,-4.935253462,-18.22568769,0.007591236593,0.0112930747,0.007585897596
10157164,"Dennis, Gunnar",CH,5,94.8,79.741772,9.580128,-10.887204,1407.116571,6.373648,5.695078,-1.964094,10.887204,1.964094,88.46654381,8.072190952,12.21895048,-8.72477181,1.507937048,-1.331746476,0.0008456910257,0.005730213941,0.009439826184
10156932,"Reigert, Jake",4S,10,94.7,91.854419,14.406374,14.857835,2174.948969,6.822196,5.845832,3.382521,14.857835,3.382521,91.854419,14.406374,14.857835,7.12E-15,4.22E-16,5.11E-16,-0.001073949497,0.002817387541,0.007336215724
823790,"McCausland, Will",FC,4,94.4,85.727245,7.58138,-3.48631,2299.413451,6.004015,5.397715,1.60775,-3.48631,1.60775,89.56053111,20.93566333,10.06237111,-3.833286111,-13.35428333,-13.54868111,0.007049038521,0.0112930747,0.007585897596
1000090848,"Ketchum, Cole",4S,8,94.2,90.20259,16.96350375,9.6651475,2297.499605,6.20293875,6.26172125,2.41138625,9.6651475,2.41138625,90.20259,16.96350375,9.6651475,-1.39E-17,-1.06E-15,-1.11E-16,-0.001414065002,0.002817387541,0.007336215724
10279656,"Waters, Landon",CH,2,94.0,86.669035,15.13123,16.57674,1936.927036,5.74256,5.71183,1.632575,16.57674,1.632575,91.90203909,20.64631364,8.147900909,-5.233004091,-5.515083636,8.428839091,2.55E-05,0.005730213941,0.009439826184
1000211056,"Calhoun, Hudson",CH,2,93.7,84.837295,7.415555,15.89241,1792.539913,6.133005,6.05518,2.54779,15.89241,2.54779,91.79618379,17.7818,6.554808621,-6.958888793,-10.366245,9.337601379,-0.0002542738711,0.005730213941,0.009439826184
1000138960,"Rodriguez, Ryne",SI,13,92.8,87.01618692,10.23391846,-14.74564769,2186.843881,7.059907692,5.186141538,-2.771996923,14.74564769,2.771996923,87.01618692,10.23391846,14.74564769,-6.55E-15,-2.05E-16,3.42E-16,-0.005526427532,-0.0002688599586,0.007278823254
10157164,"Dennis, Gunnar",FC,11,92.8,83.02067909,4.644337273,-0.4018718182,2304.972834,5.970771818,5.764732727,-2.040835455,0.4018718182,2.040835455,88.46654381,8.072190952,12.21895048,-5.445864719,-3.42785368,-11.81707866,0.005811452627,0.0112930747,0.007585897596
1000102891,"Canney, Alex",CH,3,92.2,80.61220667,-0.7168,-1.89529,1307.091093,6.15498,5.696613333,2.552086667,-1.89529,2.552086667,88.4258035,14.030596,5.0122925,-7.813596833,-14.747396,-6.9075825,-0.001628252857,0.005730213941,0.009439826184
1000138960,"Rodriguez, Ryne",SL,5,91.6,78.4519,-4.215158,9.917084,2705.840861,6.282376,5.234832,-2.853304,-9.917084,2.853304,87.01618692,10.23391846,14.74564769,-8.564286923,-14.44907646,-24.66273169,0.0007639542378,0.007413182025,0.007873758574
1000119593,"Jones, Brayden",SL,6,91.2,85.20607667,2.338571667,-4.890748333,2167.00456,5.329568333,5.974531667,1.313833333,-4.890748333,1.313833333,92.025924,18.688112,12.498669,-6.819847333,-16.34954033,-17.38941733,0.0004706664914,0.007413182025,0.007873758574
823790,"McCausland, Will",CU,3,89.4,80.29300667,-8.70473,-8.474416667,2316.058508,5.766153333,5.3202,1.701103333,-8.474416667,1.701103333,89.56053111,20.93566333,10.06237111,-9.267524444,-29.64039333,-18.53678778,-0.004123537648,0.003888304697,0.007566709219
1000119598,"Maddox, Riley",FC,4,88.1,83.2044525,-2.9973225,-5.8393725,2676.077091,5.4335075,5.680175,2.254495,-5.8393725,2.254495,93.12928857,17.73814286,14.29953571,-9.924836071,-20.73546536,-20.13890821,0.002249443409,0.0112930747,0.007585897596
1000102891,"Canney, Alex",SI,5,87.9,87.170264,9.318084,14.8979,2183.792302,6.512028,5.620508,2.554012,14.8979,2.554012,88.4258035,14.030596,5.0122925,-1.2555395,-4.712512,9.8856075,-0.009112583528,-0.0002688599586,0.007278823254
10156932,"Reigert, Jake",FC,5,86.5,84.118162,8.297414,-3.107828,2082.775116,6.684598,5.71362,3.61535,-3.107828,3.61535,91.854419,14.406374,14.857835,-7.736257,-6.10896,-17.965663,0.001049407989,0.0112930747,0.007585897596
10157164,"Dennis, Gunnar",SI,21,86.1,88.46654381,8.072190952,-12.21895048,2248.179975,6.394397143,5.712425238,-1.970744762,12.21895048,1.970744762,88.46654381,8.072190952,12.21895048,1.02E-14,6.13E-16,-5.08E-16,-0.01038150019,-0.0002688599586,0.007278823254